------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.7.0.1 port 5001 connected with 10.3.0.1 port 40875
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec   976 KBytes  8.00 Mbits/sec   0.008 ms   10/  690 (1.4%)
[  3]  1.0- 2.0 sec   978 KBytes  8.01 Mbits/sec   0.013 ms    0/  681 (0%)
[  3]  2.0- 3.0 sec   976 KBytes  8.00 Mbits/sec   0.010 ms    0/  680 (0%)
[  3]  3.0- 4.0 sec   976 KBytes  8.00 Mbits/sec   0.019 ms    0/  680 (0%)
[  3]  4.0- 5.0 sec   976 KBytes  8.00 Mbits/sec   0.009 ms    0/  680 (0%)
[  3]  5.0- 6.0 sec   978 KBytes  8.01 Mbits/sec   0.123 ms    0/  681 (0%)
[  3]  6.0- 7.0 sec   976 KBytes  8.00 Mbits/sec   0.013 ms    0/  680 (0%)
[  3]  7.0- 8.0 sec   976 KBytes  8.00 Mbits/sec   0.043 ms    0/  680 (0%)
[  3]  8.0- 9.0 sec   976 KBytes  8.00 Mbits/sec   0.007 ms    0/  680 (0%)
[  3]  9.0-10.0 sec   673 KBytes  5.52 Mbits/sec   0.950 ms    0/  469 (0%)
[  3] 10.0-11.0 sec   594 KBytes  4.87 Mbits/sec   0.950 ms    0/  414 (0%)
[  3] 11.0-12.0 sec   591 KBytes  4.85 Mbits/sec   0.946 ms    0/  412 (0%)
[  3] 12.0-13.0 sec   854 KBytes  7.00 Mbits/sec   0.423 ms   10/  605 (1.7%)
[  3] 13.0-14.0 sec   963 KBytes  7.89 Mbits/sec   0.419 ms    9/  680 (1.3%)
[  3] 14.0-15.0 sec   955 KBytes  7.82 Mbits/sec   0.447 ms   15/  680 (2.2%)
[  3] 15.0-16.0 sec   956 KBytes  7.83 Mbits/sec   0.425 ms    9/  675 (1.3%)
[  3] 16.0-17.0 sec   950 KBytes  7.79 Mbits/sec   0.429 ms   18/  680 (2.6%)
[  3] 17.0-18.0 sec   929 KBytes  7.61 Mbits/sec   0.452 ms   39/  686 (5.7%)
[  3] 18.0-19.0 sec   643 KBytes  5.27 Mbits/sec   0.926 ms   12/  460 (2.6%)
[  3] 19.0-20.0 sec   643 KBytes  5.27 Mbits/sec   0.914 ms    5/  453 (1.1%)
[  3] 20.0-21.0 sec   891 KBytes  7.30 Mbits/sec  1589.213 ms 1245/ 1866 (67%)
[  3] 20.0-21.0 sec  151 datagrams received out-of-order
[  3] 21.0-22.0 sec  1.16 MBytes  9.73 Mbits/sec  1725.097 ms    0/  502 (0%)
[  3] 21.0-22.0 sec  325 datagrams received out-of-order
[  3] 22.0-23.0 sec  1.15 MBytes  9.64 Mbits/sec  1966.797 ms    0/  420 (0%)
[  3] 22.0-23.0 sec  400 datagrams received out-of-order
[  3] 23.0-24.0 sec  1.16 MBytes  9.71 Mbits/sec  2027.626 ms    0/  415 (0%)
[  3] 23.0-24.0 sec  411 datagrams received out-of-order
[  3] 24.0-25.0 sec  1.16 MBytes  9.73 Mbits/sec   0.260 ms   20/  766 (2.6%)
[  3] 24.0-25.0 sec  81 datagrams received out-of-order
[  3] 25.0-26.0 sec  1.16 MBytes  9.73 Mbits/sec   0.329 ms    0/  827 (0%)
