------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.2.0.1 port 5001 connected with 10.6.0.1 port 58200
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec   366 KBytes  3.00 Mbits/sec   0.053 ms    0/  255 (0%)
[  3]  1.0- 2.0 sec   366 KBytes  3.00 Mbits/sec   0.010 ms    0/  255 (0%)
[  3]  2.0- 3.0 sec   366 KBytes  3.00 Mbits/sec   0.009 ms    0/  255 (0%)
[  3]  3.0- 4.0 sec   366 KBytes  3.00 Mbits/sec   0.011 ms    0/  255 (0%)
[  3]  4.0- 5.0 sec   366 KBytes  3.00 Mbits/sec   0.012 ms    0/  255 (0%)
[  3]  5.0- 6.0 sec   366 KBytes  3.00 Mbits/sec   0.014 ms    0/  255 (0%)
[  3]  6.0- 7.0 sec   297 KBytes  2.43 Mbits/sec   0.916 ms    0/  207 (0%)
[  3]  7.0- 8.0 sec   293 KBytes  2.40 Mbits/sec   0.926 ms    0/  204 (0%)
[  3]  8.0- 9.0 sec   297 KBytes  2.43 Mbits/sec   0.917 ms    0/  207 (0%)
[  3]  9.0-10.0 sec   297 KBytes  2.43 Mbits/sec   0.917 ms    0/  207 (0%)
[  3] 10.0-11.0 sec   296 KBytes  2.42 Mbits/sec   0.920 ms    0/  206 (0%)
[  3] 11.0-12.0 sec   297 KBytes  2.43 Mbits/sec   0.924 ms    0/  207 (0%)
[  3] 12.0-13.0 sec   253 KBytes  2.07 Mbits/sec   0.393 ms   63/  239 (26%)
[  3] 13.0-14.0 sec   233 KBytes  1.91 Mbits/sec   0.368 ms   91/  253 (36%)
[  3] 14.0-15.0 sec   227 KBytes  1.86 Mbits/sec   0.386 ms   99/  257 (39%)
[  3] 15.0-16.0 sec   225 KBytes  1.85 Mbits/sec   0.378 ms   97/  254 (38%)
[  3] 16.0-17.0 sec   231 KBytes  1.89 Mbits/sec   0.500 ms   96/  257 (37%)
[  3] 17.0-18.0 sec   231 KBytes  1.89 Mbits/sec   0.468 ms   93/  254 (37%)
[  3] 18.0-19.0 sec   224 KBytes  1.83 Mbits/sec   0.355 ms  100/  256 (39%)
[  3] 19.0-20.0 sec   228 KBytes  1.87 Mbits/sec   0.402 ms   94/  253 (37%)
[  3] 20.0-21.0 sec   230 KBytes  1.88 Mbits/sec   0.416 ms   96/  256 (38%)
[  3] 21.0-22.0 sec   228 KBytes  1.87 Mbits/sec   0.534 ms   97/  256 (38%)
[  3] 22.0-23.0 sec   235 KBytes  1.93 Mbits/sec   0.475 ms   91/  255 (36%)
[  3] 23.0-24.0 sec   235 KBytes  1.93 Mbits/sec   0.512 ms   97/  261 (37%)
[  3] 24.0-25.0 sec   235 KBytes  1.93 Mbits/sec   0.589 ms   90/  254 (35%)
