------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.3.0.1 port 5001 connected with 10.2.0.1 port 55488
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec   732 KBytes  6.00 Mbits/sec   0.014 ms    5/  515 (0.97%)
[  3]  1.0- 2.0 sec   734 KBytes  6.01 Mbits/sec   0.009 ms    0/  511 (0%)
[  3]  2.0- 3.0 sec   732 KBytes  6.00 Mbits/sec   0.019 ms    0/  510 (0%)
[  3]  3.0- 4.0 sec   732 KBytes  6.00 Mbits/sec   0.021 ms    0/  510 (0%)
[  3]  4.0- 5.0 sec   732 KBytes  6.00 Mbits/sec   0.013 ms    0/  510 (0%)
[  3]  5.0- 6.0 sec   732 KBytes  6.00 Mbits/sec   0.013 ms    0/  510 (0%)
[  3]  6.0- 7.0 sec   597 KBytes  4.89 Mbits/sec   0.478 ms    0/  416 (0%)
[  3]  7.0- 8.0 sec   593 KBytes  4.86 Mbits/sec   0.467 ms    0/  413 (0%)
[  3]  8.0- 9.0 sec   587 KBytes  4.81 Mbits/sec   0.647 ms    0/  409 (0%)
[  3]  9.0-10.0 sec   593 KBytes  4.86 Mbits/sec   0.470 ms    0/  413 (0%)
[  3] 10.0-11.0 sec   593 KBytes  4.86 Mbits/sec   0.500 ms    0/  413 (0%)
[  3] 11.0-12.0 sec   594 KBytes  4.87 Mbits/sec   0.532 ms    0/  414 (0%)
[  3] 12.0-13.0 sec   666 KBytes  5.46 Mbits/sec   0.588 ms    0/  464 (0%)
[  3] 13.0-14.0 sec   724 KBytes  5.93 Mbits/sec   0.559 ms   11/  515 (2.1%)
[  3] 14.0-15.0 sec   731 KBytes  5.99 Mbits/sec   0.578 ms    1/  510 (0.2%)
[  3] 15.0-16.0 sec   732 KBytes  6.00 Mbits/sec   0.579 ms    0/  510 (0%)
[  3] 16.0-17.0 sec   722 KBytes  5.92 Mbits/sec   0.562 ms    3/  506 (0.59%)
[  3] 17.0-18.0 sec   718 KBytes  5.88 Mbits/sec   0.595 ms   14/  514 (2.7%)
[  3] 18.0-19.0 sec   728 KBytes  5.96 Mbits/sec   0.581 ms    4/  511 (0.78%)
[  3] 19.0-20.0 sec   729 KBytes  5.97 Mbits/sec   0.604 ms    2/  510 (0.39%)
[  3] 20.0-21.0 sec   725 KBytes  5.94 Mbits/sec   0.559 ms    0/  505 (0%)
[  3] 21.0-22.0 sec   719 KBytes  5.89 Mbits/sec   0.839 ms   15/  516 (2.9%)
[  3] 22.0-23.0 sec   891 KBytes  7.30 Mbits/sec  979.140 ms  473/ 1094 (43%)
[  3] 22.0-23.0 sec  152 datagrams received out-of-order
[  3] 23.0-24.0 sec  1.16 MBytes  9.73 Mbits/sec  811.814 ms    0/  381 (0%)
[  3] 23.0-24.0 sec  446 datagrams received out-of-order
[  3] 24.0-25.0 sec   566 KBytes  4.63 Mbits/sec   1.209 ms    0/  370 (0%)
[  3] 24.0-25.0 sec  24 datagrams received out-of-order
[  3] 25.0-26.0 sec   533 KBytes  4.36 Mbits/sec   0.500 ms    0/  371 (0%)
[  3] 26.0-27.0 sec   642 KBytes  5.26 Mbits/sec   0.559 ms    0/  447 (0%)
[  3] 27.0-28.0 sec   655 KBytes  5.36 Mbits/sec   0.502 ms    0/  456 (0%)
[  3] 28.0-29.0 sec   652 KBytes  5.34 Mbits/sec   0.505 ms    6/  460 (1.3%)
[  3] 29.0-30.0 sec   596 KBytes  4.88 Mbits/sec   0.556 ms   96/  511 (19%)
[  3] 30.0-31.0 sec   591 KBytes  4.85 Mbits/sec   0.532 ms   98/  510 (19%)
[  3] 31.0-32.0 sec   682 KBytes  5.59 Mbits/sec   0.623 ms   36/  511 (7%)
[  3] 32.0-33.0 sec   734 KBytes  6.01 Mbits/sec   0.528 ms    0/  511 (0%)
[  3] 33.0-34.0 sec   732 KBytes  6.00 Mbits/sec   0.605 ms    0/  510 (0%)
[  3] 34.0-35.0 sec   722 KBytes  5.92 Mbits/sec   0.731 ms    7/  510 (1.4%)
[  3] 35.0-36.0 sec   695 KBytes  5.69 Mbits/sec   0.609 ms   26/  510 (5.1%)
[  3] 36.0-37.0 sec   790 KBytes  6.47 Mbits/sec   0.602 ms   10/  560 (1.8%)
[  3] 37.0-38.0 sec   810 KBytes  6.63 Mbits/sec   0.654 ms    0/  564 (0%)
[  3] 38.0-39.0 sec   807 KBytes  6.61 Mbits/sec   0.592 ms    0/  562 (0%)
[  3] 39.0-40.0 sec   823 KBytes  6.74 Mbits/sec   0.643 ms    0/  573 (0%)
[  3] 40.0-41.0 sec   807 KBytes  6.61 Mbits/sec   0.622 ms    0/  562 (0%)
[  3] 41.0-42.0 sec   804 KBytes  6.59 Mbits/sec   0.663 ms    0/  560 (0%)
[  3] 42.0-43.0 sec   794 KBytes  6.50 Mbits/sec   0.740 ms    0/  553 (0%)
[  3] 43.0-44.0 sec   788 KBytes  6.46 Mbits/sec   0.515 ms    0/  549 (0%)
[  3] 44.0-45.0 sec   755 KBytes  6.19 Mbits/sec   0.660 ms    0/  526 (0%)
[  3] 45.0-46.0 sec   785 KBytes  6.43 Mbits/sec   0.709 ms    0/  547 (0%)
[  3] 46.0-47.0 sec   782 KBytes  6.41 Mbits/sec   0.477 ms    0/  545 (0%)
[  3] 47.0-48.0 sec   817 KBytes  6.69 Mbits/sec   0.668 ms    0/  569 (0%)
[  3] 48.0-49.0 sec   787 KBytes  6.44 Mbits/sec   0.639 ms    0/  548 (0%)
[  3] 49.0-50.0 sec   775 KBytes  6.35 Mbits/sec   0.026 ms    0/  540 (0%)
[  3] 50.0-51.0 sec   734 KBytes  6.01 Mbits/sec   0.015 ms    0/  511 (0%)
[  3] 51.0-52.0 sec   732 KBytes  6.00 Mbits/sec   0.013 ms    0/  510 (0%)
[  3] 52.0-53.0 sec   732 KBytes  6.00 Mbits/sec   0.061 ms    0/  510 (0%)
[  3] 53.0-54.0 sec   732 KBytes  6.00 Mbits/sec   0.024 ms    0/  510 (0%)
[  3] 54.0-55.0 sec   734 KBytes  6.01 Mbits/sec   0.020 ms    0/  511 (0%)
[  3] 55.0-56.0 sec   732 KBytes  6.00 Mbits/sec   0.017 ms    0/  510 (0%)
[  3] 56.0-57.0 sec   732 KBytes  6.00 Mbits/sec   0.016 ms    0/  510 (0%)
[  3] 57.0-58.0 sec   732 KBytes  6.00 Mbits/sec   0.064 ms    0/  510 (0%)
[  3] 58.0-59.0 sec   732 KBytes  6.00 Mbits/sec   0.105 ms    0/  510 (0%)
[  3] 59.0-60.0 sec   732 KBytes  6.00 Mbits/sec   0.018 ms    0/  510 (0%)
[  3] 60.0-61.0 sec   734 KBytes  6.01 Mbits/sec   0.029 ms    0/  511 (0%)
[  3] 61.0-62.0 sec   732 KBytes  6.00 Mbits/sec   0.015 ms    0/  510 (0%)
[  3] 62.0-63.0 sec   732 KBytes  6.00 Mbits/sec   0.324 ms    0/  510 (0%)
[  3] 63.0-64.0 sec   732 KBytes  6.00 Mbits/sec   0.021 ms    0/  510 (0%)
[  3] 64.0-65.0 sec   734 KBytes  6.01 Mbits/sec   0.075 ms    0/  511 (0%)
[  3] 65.0-66.0 sec   732 KBytes  6.00 Mbits/sec   0.024 ms    0/  510 (0%)
[  3] 66.0-67.0 sec   732 KBytes  6.00 Mbits/sec   0.071 ms    0/  510 (0%)
[  3] 67.0-68.0 sec   732 KBytes  6.00 Mbits/sec   0.088 ms    0/  510 (0%)
[  3] 68.0-69.0 sec   732 KBytes  6.00 Mbits/sec   0.234 ms    0/  510 (0%)
[  3] 69.0-70.0 sec   734 KBytes  6.01 Mbits/sec   0.060 ms    0/  511 (0%)
[  3] 70.0-71.0 sec   732 KBytes  6.00 Mbits/sec   0.035 ms    0/  510 (0%)
[  3] 71.0-72.0 sec   732 KBytes  6.00 Mbits/sec   0.029 ms    0/  510 (0%)
[  3] 72.0-73.0 sec   732 KBytes  6.00 Mbits/sec   0.019 ms    0/  510 (0%)
[  3] 73.0-74.0 sec   732 KBytes  6.00 Mbits/sec   0.043 ms    0/  510 (0%)
[  3] 74.0-75.0 sec   732 KBytes  6.00 Mbits/sec   0.660 ms    0/  510 (0%)
