------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 10.1.0.2 port 5001 connected with 10.2.0.1 port 36680
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec   396 KBytes  3.25 Mbits/sec   0.693 ms    4/  280 (1.4%)
[  3]  1.0- 2.0 sec   395 KBytes  3.23 Mbits/sec   0.707 ms    0/  275 (0%)
[  3]  2.0- 3.0 sec   396 KBytes  3.25 Mbits/sec   0.715 ms    0/  276 (0%)
[  3]  3.0- 4.0 sec   395 KBytes  3.23 Mbits/sec   0.752 ms    0/  275 (0%)
[  3]  4.0- 5.0 sec   395 KBytes  3.23 Mbits/sec   0.965 ms    0/  275 (0%)
[  3]  5.0- 6.0 sec   396 KBytes  3.25 Mbits/sec   0.766 ms    0/  276 (0%)
[  3]  6.0- 7.0 sec   300 KBytes  2.46 Mbits/sec   0.466 ms  108/  317 (34%)
[  3]  7.0- 8.0 sec   231 KBytes  1.89 Mbits/sec   0.374 ms  178/  339 (53%)
[  3]  8.0- 9.0 sec   223 KBytes  1.82 Mbits/sec   0.304 ms  186/  341 (55%)
[  3]  9.0-10.0 sec   238 KBytes  1.95 Mbits/sec   0.522 ms  174/  340 (51%)
[  3] 10.0-11.0 sec   224 KBytes  1.83 Mbits/sec   0.409 ms  180/  336 (54%)
[  3] 11.0-12.0 sec   227 KBytes  1.86 Mbits/sec   0.417 ms  186/  344 (54%)
[  3] 12.0-13.0 sec   238 KBytes  1.95 Mbits/sec   0.307 ms  175/  341 (51%)
[  3] 13.0-14.0 sec   228 KBytes  1.87 Mbits/sec   0.212 ms  181/  340 (53%)
[  3] 14.0-15.0 sec   224 KBytes  1.83 Mbits/sec   0.266 ms  182/  338 (54%)
[  3] 15.0-16.0 sec   227 KBytes  1.86 Mbits/sec   0.303 ms  184/  342 (54%)
[  3] 16.0-17.0 sec   228 KBytes  1.87 Mbits/sec   0.388 ms  177/  336 (53%)
[  3] 17.0-18.0 sec   221 KBytes  1.81 Mbits/sec   0.391 ms  190/  344 (55%)
[  3] 18.0-19.0 sec   174 KBytes  1.42 Mbits/sec   2.472 ms  123/  244 (50%)
[  3] 19.0-20.0 sec   162 KBytes  1.33 Mbits/sec   2.463 ms  126/  239 (53%)
[  3] 20.0-21.0 sec   177 KBytes  1.45 Mbits/sec   2.294 ms  120/  243 (49%)
[  3] 21.0-22.0 sec   563 KBytes  4.61 Mbits/sec  1104.398 ms  654/ 1046 (63%)
[  3] 21.0-22.0 sec  95 datagrams received out-of-order
[  3] 22.0-23.0 sec   713 KBytes  5.84 Mbits/sec  1673.968 ms    0/  340 (0%)
[  3] 22.0-23.0 sec  157 datagrams received out-of-order
[  3] 23.0-24.0 sec   627 KBytes  5.14 Mbits/sec   0.369 ms    0/  341 (0%)
[  3] 23.0-24.0 sec  96 datagrams received out-of-order
[  3] 24.0-25.0 sec   488 KBytes  4.00 Mbits/sec   0.010 ms    0/  340 (0%)
[  3] 25.0-26.0 sec   488 KBytes  4.00 Mbits/sec   0.010 ms    0/  340 (0%)
[  3] 26.0-27.0 sec   488 KBytes  4.00 Mbits/sec   0.017 ms    0/  340 (0%)
[  3] 27.0-28.0 sec   488 KBytes  4.00 Mbits/sec   0.018 ms    0/  340 (0%)
[  3] 28.0-29.0 sec   488 KBytes  4.00 Mbits/sec   0.008 ms    0/  340 (0%)
[  3] 29.0-30.0 sec   488 KBytes  4.00 Mbits/sec   0.024 ms    0/  340 (0%)
[  3] 30.0-31.0 sec   490 KBytes  4.01 Mbits/sec   0.014 ms    0/  341 (0%)
[  3] 31.0-32.0 sec   488 KBytes  4.00 Mbits/sec   0.029 ms    0/  340 (0%)
[  3] 32.0-33.0 sec   488 KBytes  4.00 Mbits/sec   0.015 ms    0/  340 (0%)
[  3] 33.0-34.0 sec   488 KBytes  4.00 Mbits/sec   0.016 ms    0/  340 (0%)
[  3] 34.0-35.0 sec   488 KBytes  4.00 Mbits/sec   0.013 ms    0/  340 (0%)
[  3] 35.0-36.0 sec   488 KBytes  4.00 Mbits/sec   0.034 ms    0/  340 (0%)
[  3] 36.0-37.0 sec   488 KBytes  4.00 Mbits/sec   0.029 ms    0/  340 (0%)
[  3] 37.0-38.0 sec   488 KBytes  4.00 Mbits/sec   0.013 ms    0/  340 (0%)
[  3] 38.0-39.0 sec   490 KBytes  4.01 Mbits/sec   0.023 ms    0/  341 (0%)
[  3] 39.0-40.0 sec   488 KBytes  4.00 Mbits/sec   0.009 ms    0/  340 (0%)
